trial,traded,breadth_gate,consensus_k,conviction_sizing,dd_sizer,edge_monitor,enter,exit_,feargreed,fng_min,horserace,hurst_gate,martingale,max_positions,meta_margin,micro_gate,min_age_days,min_hold,mom_gate,money_kelly,money_model,money_pyramid,position_fraction,regime_deploy,regime_persist,scale_enter,scale_in,stop_loss,sweep,trail_stop,tree_weight,trend_soft,vol_floor,vol_scale,profit_2018,profit_2019,profit_2020,profit_2021,profit_2022,profit_2023,profit_2024,profit_2025,fit_score,heldout_score,worst_drawdown,trades
1407,yes,0.041114060316829786,1,0.03843262416220823,0.008576892562935421,0.0016983990444340295,0.7860185534872751,0.15913928866833962,0.2123201432179717,17.558268843561162,0.038685221583133825,0.05379127463353314,0.046744830998933395,1,0.004118205881068439,0.02158439638569348,13.612633646360676,13,0.056970313444329214,0.008772325074988223,0.5614588296852575,0.030760873668025723,0.08003135666012945,0.7083887955846555,35.48915167304667,0.031582524077924695,1,0.06454939035249092,0.08004042159914612,0.040919628508480146,0.1428568433380414,0.2954966248630359,0.16625092408293038,0.5358877985100801,1.6135609418014507,0.08131121493708626,0.994235897779361,6.299493785394421,0.00610949156312679,0.14415465262212557,0.048988060810847944,0.03588608706143792,0.1974,0.061312,0.20497319187315055,3084
1408,yes,0.29268315954325097,1,0.14267132802795823,0.15298041586310332,0.22173736069210487,0.7481220374099666,0.22510397306115978,0.04150682835301406,18.63320064691029,0.03285686102612405,0.05635920474784176,0.010464431096390073,2,0.015464998113128126,0.099237887025421,38.609254667740544,25,0.05738742677963752,0.10677135319976239,0.7714495329844502,0.12180794529320071,0.3911602190831949,0.3060575914502967,19.051153564648335,0.08253577539563572,0,0.09768074656459272,0.0054940574894687755,0.12868540512410792,0.23377642519342443,0.07023072682316826,0.4904041275856931,0.13896013163625215,0.11161732417072989,0.08244462959186749,0.1181733681790369,0.2793270006744366,0.010051773162672806,0.00713909467148377,-0.0009586360231625957,0.011974592325660005,0.108197,0.024274,0.028258503166517013,2388
1409,yes,0.47219964767798805,1,0.04766355163586071,0.10965488820383336,0.3167698604941237,0.8666051080132241,0.28796325217956487,0.10053600303867798,23.905959891333524,0.04621887596623644,0.02701174609949026,0.06039317025965609,1,0.007584795291109265,0.08609394243894927,0.2517532506778213,15,0.019558884002475577,0.14847296035964733,0.5018784825782404,0.08463225518028722,0.10141687902244206,0.6463507454545554,32.13712424971106,0.2205833086956927,0,0.06763113977659876,0.045117714858682254,0.061623537516275285,0.3405603724284512,0.0769551741353108,0.2055789178037754,0.1520291436605339,0.3571307305188516,0.15811587338716948,0.28908134314040024,0.5047884512327085,0.022128138894899507,-0.00015754137388113154,0.027389418917915354,-0.0124322670115522,0.184596,0.01875,0.05721663991788195,1274
1410,yes,0.22004889638646058,1,0.03898648926699083,0.22699699729149758,0.006927711341602097,0.7571083118018256,0.31558277091140063,0.033926439469219936,20.33074577974012,0.09917153275236415,0.0021149137194961583,0.1351891631343881,4,0.01295637116941092,0.16434379474390834,18.786022224672127,27,0.005598822695885964,0.11435745332856687,0.2561397537962232,0.08942745035980008,0.23548574418623572,0.45529758407678145,57.74296175008414,0.2705386190646119,1,0.018152686906677325,0.09227532664239721,0.09576740280096743,0.09399482879942961,0.10653569966535689,0.41684017987257055,0.075477123417015,0.04154650204219701,0.02682040795831009,0.04812579814088247,0.1031014589493977,0.002760591917329469,0.0008825814274626698,0.0016245950725215508,0.00037366350913536905,0.042939,0.012252,0.013739966358595535,3519
1411,yes,0.27963378018673124,1,0.07185866133618189,0.06561547128972157,0.18042371512213293,0.7794579935054464,0.26439149296636183,0.14091601623481068,22.76328429068533,0.16830093640200225,0.003415441595653313,0.05063907219638143,3,0.01761274900235632,0.1616323902313933,9.733740063374826,16,0.014611935564070613,0.031236959773603714,0.7316866399470401,0.49696679365615765,0.13210387192570872,0.5667126025678321,30.44436830660422,0.0367180448408036,0,0.04203585857228115,0.2209780849720661,0.11974420770609903,0.0057264109013057335,0.035529990631778176,0.5519309929259298,0.7915836276387085,1.007526646325812,0.3664159671301692,0.6648693362894518,3.4585849729144575,0.07618990069826093,0.0030706661294146453,0.026970480548964337,0.008227209086890008,0.222047,0.040151,0.10379852494826836,4669
1412,yes,0.2164749278362598,1,0.17981527808218475,0.008242578029145114,0.135292406448652,0.7974790536810263,0.16208595663018122,0.10583322202169766,13.473206465728811,0.05223928807237797,0.0234029685753708,0.07370926259899546,2,0.0054785094102255015,0.1013760250110722,69.0473141469769,126,0.09666338838202518,0.053191641145355656,0.5109551150031215,0.11629789777054245,0.16503255929626234,0.29861015905829824,20.04277262517422,0.10431715674945488,0,0.14815117873212652,0.007416394885775778,0.17903829942166702,0.08904522325869563,0.14068731001611998,0.5817073069720898,0.054207653349888765,0.004698687730195994,0.02401447073264018,0.02679852278910011,0.06955670148729487,0.00163522967211982,0.0019495786361121148,0.003242619430863458,0.004996355717535428,0.029213,0.019132,0.010379224866176706,1059
1413,yes,0.08277872799950256,1,0.13294724758233306,0.0030485697780709784,0.0960281507913212,0.7173962588122398,0.29232242461905783,0.07831945682783573,30.55301046570901,0.0022967408600786717,0.13256404480536732,0.008151436173784317,2,0.01036109319133902,0.09119744073079593,18.653392214593005,117,0.1341120216392401,0.01716872241839804,0.3014855397649256,0.7847268794311137,0.08441147130742407,0.6814304887522972,59.81447231994816,0.04475193630504549,0,0.06469704891321755,0.04532296470970542,0.029956114193727623,0.05991423231255605,0.02697772882745142,0.4458522746848895,0.04472778436221119,0.08635535196163002,0.017781339340449565,0.049295292806398106,0.16819373988088815,0.0025258099757048402,-0.0005995113799661667,0.006193913216256286,0.003523934944725138,0.060328,0.019873,0.011264514610983212,1988
1414,yes,0.3052490368976576,1,0.0662672725981026,0.05443183697231538,0.07553960419003483,0.7833329512947146,0.24213948827851678,0.10422920729465593,32.18564371955341,0.1101237029548216,0.07827434383721656,0.07200800495200665,3,0.002732260583106231,0.258788830399038,65.93038086634849,56,0.05165399436270076,0.06845639022694429,0.686408044949435,0.17780583758499405,0.07606072215495843,0.5299816893876864,73.60877788451968,0.03576385434937808,1,0.06298218070639278,0.10347555181149887,0.02624916085188582,0.04196099194441083,0.18644563819788035,0.26278230725289675,0.06135323106928689,0.03214485288945057,0.02065242917054788,0.04108257915349989,0.14184100329510962,0.0022138444044994543,0.0006892865230969658,0.0016357891159968219,-0.0027126247541212622,0.045301,0.010712,0.01365755565185156,3853
1415,yes,0.27808762723052793,1,0.11837539551740131,0.2791130626263256,0.18795112133589015,0.7118908789221212,0.31270112642135905,0.12193717751131755,18.415376257420046,0.03054666170450791,0.00816463144087498,0.012733206205386012,4,0.005274430220326515,0.07678634822489128,38.08846036308147,7,0.05335458561178076,0.08897878934568738,0.5768686121815707,0.041458421057140434,0.21772110944746859,0.4205244765093696,21.457441409705666,0.1086063362173541,1,0.04910879747269093,0.14606296411163947,0.20856075558883053,0.20994089750607092,0.1684967097121372,0.2660513014186666,0.3809502450582874,0.4357127621011443,0.28082945330467846,0.2967336964796863,1.1075454453391926,0.033287957407123425,0.018371672480579804,0.06055570718202197,0.00850140770703156,0.213828,0.059004,0.04438085348660503,7408
1416,yes,0.17992820482246288,1,0.08576012042398191,0.016480490293360912,0.003584329900413621,0.730647391160733,0.37658871294663065,0.10927393882832687,34.159485296725634,0.06555568449921984,0.008166004927993718,0.05362043841337776,2,0.006773209073906427,0.026154132699405322,28.051769946109946,12,0.13614370332578027,0.22782352873051795,0.3437233882156819,0.20876180858452958,0.3966028576248087,0.4681655817539988,73.94498141164166,0.0048387033677616265,0,0.042729857227368585,0.1609728926216405,0.08606824350829853,0.10717671748311947,0.11754237133815508,0.6419506769086111,0.0697484746207271,0.11803392273436009,0.05994768878273948,0.05889807589802487,0.2070321098220982,0.0,0.006156117982181852,0.013698851696266612,0.0010875678606010464,0.082514,0.02804,0.013220738229290818,3467
1417,yes,0.2941131240515925,1,0.01921856001468492,0.03348107477762731,0.08986802677917437,0.6686753248178201,0.18838982960473788,0.03475244194883031,25.236211359020142,0.09926244009302022,0.10705188187778542,0.038571387007168,1,0.01753050557198274,0.008852756540520385,1.9912819289313934,9,0.04259555295152066,0.15439719049887943,0.4166955589541026,0.07493159635273353,0.21876672358744215,0.34946167405378964,13.34081169537058,0.04774967003241309,2,0.10786277798798964,0.12915712366153162,0.0122623391580121,0.08852746453878683,0.25223539775783527,0.5309922496960399,0.3945173063449643,0.6209788007634791,-0.03467105343139021,0.3578039760015026,3.5653055160177223,0.018811730994489073,-0.01256115319537765,-0.03487374678176025,-0.0009623419551688661,0.151194,-0.006668,0.13782083699328362,4071
1418,no,0.3345448641345589,2,0.10782694543092186,0.25002721717401044,0.035049554665591114,0.7666827478415006,0.27036712746908736,0.2586568852302598,34.592974157566616,0.07598034222265436,0.16678832540616695,0.05141373746498937,1,0.008898274817922457,0.07797732830326357,66.71374094126946,6,0.12256783869625465,0.07847816732645028,0.28128436421957637,0.0338159972503229,0.14228191668442786,0.3804872044853687,66.03669782579503,0.020807292758837925,1,0.07902394517231784,0.014174120989353958,0.1633602979245168,0.04850128550710917,0.14031350623959093,0.21253090916889508,0.049824614490249164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0
1419,yes,0.16949677489335777,1,0.1413017259370735,0.0005051466167856867,0.25352119373191306,0.8534522409342158,0.23790250082373798,0.12292746475469836,26.31209480450352,0.16419333471833955,0.06637600030149157,0.03508893912802166,2,0.000695443541814938,0.03930097276962614,19.669622070281907,32,0.052388512447864286,0.23600994529928124,0.8190123891147032,0.10349320244202294,0.21431879765758965,0.4556276731783079,125.48207663669838,0.0492938905707455,1,0.1015368809322057,0.08263514890807357,0.15837966538645865,0.014892183543125298,0.06706517718425457,0.44153160977796957,0.12257005310427496,0.10831179117402612,0.06552780311639483,0.14794222107707156,0.5643327602077131,0.006080366912993629,0.021646781612624233,0.026811394768990526,0.003922666959073728,0.116141,0.034163,0.043422123182509154,2288
1420,yes,0.3287686727399234,1,0.13024296655241277,0.21553096397059957,0.04298771045625059,0.7180572288223106,0.26201421551488147,0.21010625541185526,8.5086875224467,0.017680310628393883,0.27706019147087435,0.16032448907504054,4,0.00126690358417438,0.0017380349994288234,11.38366633457818,11,0.05120569642951862,0.14494008707429312,0.6340395433687386,0.018092140489979286,0.18542643450552748,0.5574952129981516,14.969265384639103,0.025745278241596576,0,0.043748429490344964,0.0469022170724931,0.05069662714284989,0.06953325576399004,0.23195843895955945,0.4248235148747425,0.3281551761752699,0.36088516378659286,0.29804467900769693,0.3283425487732097,1.384324190759572,0.043151768761164666,0.028724799033612802,0.10397615876439037,0.009565559640464683,0.221091,0.085059,0.03401249132838191,6984
1421,yes,0.2823618193210173,1,0.3221477196627337,0.006691993132274926,0.002403867642956103,0.8032360183229448,0.13393161321274905,0.007329013259955094,22.59610111233704,0.0361697193966262,0.006117715187065495,0.023683612257433206,3,0.024492173677024408,0.030934253552306872,31.455578253283274,11,0.011895008841991704,0.014896180223699313,0.589913126615518,0.018069696015203394,0.2067224831589663,0.26688417872024417,103.53755241532731,0.20535497460745697,0,0.09018562183971152,0.06591770343406926,0.09734872357381766,0.12079483666963556,0.06845054006609812,0.3932666511120636,0.45018882804145377,0.36277889272427255,0.35091520885011085,0.3032570279503304,0.5898222575475571,0.01370927412830425,0.0053684769440860425,0.012856990566130655,0.011507492490759219,0.211775,0.036594,0.030562006662917196,2853
1422,yes,0.4175002822285425,1,0.13380409179449304,0.1413110693112758,0.07377854591453888,0.7232218468827445,0.23049777326547596,0.04520233292835637,15.149396762925841,0.25486294813284704,0.01038337893423586,0.018363934109589454,2,0.0013097372510194635,0.16362117295613002,43.44606380111614,19,0.031996680403042585,0.2376435739285255,0.2608237741920303,0.067388981426753,0.15270771759993063,0.40038005481371797,6.637992920985359,0.35139195086429287,0,0.08913959854880488,0.08484951178421171,0.07696970661197924,0.06999150908439467,0.27456137444357875,0.2072699211653468,0.07234116113519501,0.08440953187373879,0.053306299407404945,0.05868499380710124,0.21155795015005663,0.008563320029802757,0.00819629788744769,0.015669201112053166,-0.0012788299608709197,0.078277,0.024092,0.008420411776008052,3775
1423,yes,0.11797418724947187,1,0.013181979303808001,0.18395110074801763,0.15078128800146823,0.7072156828722185,0.18923855553500085,0.03006195940358653,27.374206091114395,0.03196873736635531,0.04571637736395306,0.030102107353234726,3,0.002561939362366647,0.07672128999161625,6.8001541137606845,39,0.1961007992327588,0.0005618520676622151,0.16559598473983816,0.0541812966114512,0.3201250508017631,0.23372641110501297,43.245897212983685,0.0684844550446461,1,0.07617932753814327,0.15780946949380106,0.14502461949952308,0.16885825285085157,0.04012149397651532,0.40611699655574723,0.10064414478285147,0.028989522561498893,0.03294200542780579,0.034395780817960686,0.09305269973000696,0.005526870235010639,0.007234909465585693,0.022168931006389503,0.0033338913219063127,0.042747,0.039039,0.00994845340955175,2304
1424,yes,0.3481249330006802,2,0.03208336373962204,0.13486106228851627,0.05522811826124999,0.7039674630315088,0.1913956596926123,0.39595164874324323,10.881495583803156,0.12444475734786417,0.12880994504853086,0.045488861878141953,1,0.0025284313435084025,0.021150119668209358,2.041143949821271,25,0.011324728575113095,0.1668966451564281,0.7521554718470254,0.4057836602165896,0.4404196784437848,0.24005579502664953,6.525988778795467,0.008427246451865794,0,0.05664346998901536,0.07213889779727395,0.19332317081639697,0.12260486041550855,0.05563483190088177,0.5874391857538682,0.18021512266278655,0.0,0.0,-0.00020131637613540754,0.025117189771126203,0.0,0.0,0.0,0.0,0.00479,0.0,0.023342281853407254,8
1425,yes,0.388399397176544,1,0.07109891914199123,0.21181643975118494,0.09579007579325206,0.6903028097763866,0.34153992486265716,0.1960984459008713,27.55446240749937,0.10851282482328879,0.05124173538724977,0.09926794003873665,4,0.006975769654981763,0.13875388174588704,83.5622632955978,13,0.06855647972111643,0.018090032789427554,0.3104387353962782,0.016827806886048517,0.4160078533997561,0.3504517064909524,51.91917046718019,0.07779412354862573,0,0.07611190596195519,0.11015251559436243,0.13982246230461465,0.014559828139436203,0.2165870178532403,0.1933569684859156,0.03643462065554827,0.007095898962285352,0.017600358658339754,0.014855761572098114,0.03977005640991993,0.0007137104629231228,0.0019477535476983832,0.003203562466199683,0.0006683830033307192,0.020996,0.020692,0.003639969760901196,3567
1426,yes,0.31825434793227075,1,0.2076433426809617,0.2174061859573481,0.03938930400640961,0.8969153915905355,0.26724083388699765,0.05989939565728886,18.257738431104485,0.04502365236569236,0.009133919723595339,0.13093511415740494,1,0.014071866785775489,0.010715234189061376,40.07261576613155,14,0.025392481012896602,0.031512773355373246,0.4809288001544474,0.02306619890833844,0.13785193514611938,0.4269229537275371,30.06282957300499,0.15765859238360774,0,0.07099480702309115,0.2696740233668774,0.0524949447140427,0.03835663111536485,0.349144766726081,0.33054628133848035,0.27437977762009924,0.42478915943501816,0.20160456620557432,0.4380139985871567,1.977883326071146,0.07242886247263147,-0.02449446924620391,0.014496498903776356,0.0014910699685675155,0.200317,0.026768,0.054630629088849636,1823
1427,yes,0.34332925836089134,1,0.0037596724009861734,0.040303395768573336,0.05043464218068131,0.8117247232040824,0.33956575880251444,0.017396762620233763,9.217632506554978,0.17481407676079322,0.011887083327647178,0.03524654714734946,3,0.015082201745761855,0.0944965719295664,1.0018090852669808,38,0.019665187642415923,0.17524967156501636,0.6891184803922246,0.041854706045940014,0.24809441149650197,0.10012530080505322,101.48177892119163,0.3245985269907464,0,0.07602901753315237,0.07980908688633659,0.14854853256279352,0.03931059797338527,0.030994701711445867,0.4085886418651891,0.2448792897994517,0.020947079132971336,0.027996787290833103,0.02374947690656093,0.0852730258787524,0.003152556148335872,0.002594359749024111,0.001194652316507172,0.004976579633879874,0.031949,0.01247,0.010996829809261977,1962
1428,yes,0.36797398393829706,1,0.1249986717810707,0.08235674408669086,0.07360353499116844,0.749818182288719,0.2881030397710098,0.10957806437927098,19.202667098003545,0.20309923016777737,0.08782361129678766,0.056839971698303904,3,0.014069784363047524,0.01096095325409355,28.566746583910604,46,0.02273907866305752,0.24784605840469698,0.4949367261367847,0.019648160221344326,0.1784609420332282,0.6237388208430524,84.09103256819557,0.010170910256960288,1,0.0546508712214628,0.15160359808387264,0.22661129339089686,0.018595683317054357,0.054843511392070936,0.5045265145169602,0.6506903192777737,0.5357073289244365,0.05327365531333306,0.26447156366303815,1.6467716283885556,0.04815409931961523,-0.0017710769442589314,0.038366171381844394,0.048115653820947735,0.166347,0.063993,0.21391094628381158,2935
1429,yes,0.32053255978865763,1,0.12614892806893835,0.2413562891770452,0.08453679063040852,0.7789377428356035,0.2832655297736557,0.13106766320443927,32.23815493241187,0.029342092355385083,0.10320621333737727,0.036424680408739224,3,0.0016728157026074113,0.0024463158833619722,27.10266899004582,4,0.10215878895068375,0.05331961820400163,0.5018951203886185,0.23421994703044283,0.21766138812597607,0.4972170038000538,71.5097056861922,0.06280140811753537,1,0.056753811006850174,0.05118119564363669,0.030623933867446912,0.061082410871938365,0.050989949616543816,0.38000252208524626,0.5779252246607196,1.8583514550062468,0.5972066325149261,0.5829869153253295,4.6970209614943945,0.04004990177834933,0.010844435782460637,0.1509184134056647,0.0012929413742746032,0.218075,0.102568,0.07807792830805949,4833
1430,yes,0.410942603029113,1,0.02439993580184949,0.5141793797572546,0.048153656521764135,0.7468304891100918,0.1745094656435846,0.13282416583289466,25.788830044636015,0.2524071970288583,0.03196689783121336,0.011476995057503532,2,0.0030881927565326144,0.2710666778064956,45.02913744397612,21,0.13708416328934447,0.2267186476659453,0.2788185377438208,0.04363204979972369,0.16634932788353268,0.3904111540417762,28.173663542126288,0.1267444012658823,0,0.12062914232200052,0.057348216029017844,0.13754813900469626,0.023257118671033708,0.010785297156838595,0.4773478888541691,0.17695684016272403,0.17623812282046414,0.10498844430461451,0.14402272562637597,0.48748207757816675,0.02469226979759398,0.010544143252206206,0.050148113406651706,0.01075654558345751,0.135079,0.051167,0.027563251113341125,2249
1431,yes,0.4351563268286888,1,0.03921383431606687,0.050269208986238274,0.39841538460013753,0.8482320769579536,0.3343059184396801,0.1056923834619271,28.77990929010884,0.047021832842657804,0.12242410606693521,0.0025232250944581284,5,0.006663183097803416,0.11643055118559412,11.258580293224725,58,0.026890333021934772,0.09754785592031491,0.5933832256748484,0.0426631960216928,0.20510751606443334,0.34166726853876644,57.655676264412755,0.1678694635810882,1,0.09856490716087722,0.09195265016536862,0.11391406258005958,0.15865785422960202,0.06374057641174102,0.4002231725481581,0.5869214195310706,0.1417726081608035,0.04327243901454225,0.17175073449507972,0.3961118524260139,0.011075243562721049,0.012296144333955539,0.035806438672115304,0.020348412239553193,0.11954,0.052535,0.07526531977010165,2426
1432,yes,0.2434845436444207,1,0.05735464296748353,0.030325317536523747,0.10702280011927784,0.769149287810782,0.3658024059618413,0.07132410153741196,23.701820345313507,0.16093547214792198,0.0229622923391581,0.01706770780424284,3,0.02310921037275163,0.019073361661622226,14.477621914702747,119,0.06704021133360259,0.2988160301860263,0.5488443320802866,0.011000565126176413,0.16376016046856512,0.4657383299757751,0.7647174623206292,0.9482627457603277,0,0.12294759029009922,0.0803199993089322,0.08530382271776948,0.12199605642990041,0.04336402831089571,0.42494673996790827,0.46809477070785893,0.15144924000613358,0.016701080390354006,0.11728877320049835,0.5871329520491173,0.006807285455889822,0.0005792623391622786,-0.015648681113256346,0.047992510939307564,0.10459,0.031219,0.09012001318576124,1797
1433,yes,0.35549776864077715,1,0.09277193282151075,0.1464834890548019,0.07344899638301522,0.8055434066736208,0.17498376459411025,0.13963981570824482,23.46774959883003,0.06643016507776942,0.1476736032743811,0.020944772929835414,3,0.002992183597084827,0.013578151492108354,80.54322270456366,48,0.007849786291938003,0.281717813022202,0.5512862027504188,0.7425628337793304,0.06530562821674019,0.7899713619122181,75.87285120620092,0.07465662658567995,1,0.07755703837408809,0.0786867189734237,0.10353594860037413,0.04576072443267962,0.13696151530213524,0.12294172187223751,0.45490497271957137,0.10989947031189695,0.23379179135855677,0.20187024315595825,2.0258317695413908,0.04635210553536284,0.1200273578092701,0.12574698354335068,0.0580529924531894,0.175997,0.110912,0.1626148886009673,2675
1434,yes,0.22927916592307013,2,0.1073037087677648,0.03750334201367888,0.10433056457815454,0.686182707390314,0.22449902906099833,0.2986176617036523,12.791370575261157,0.011585941439616734,0.054888396696638156,0.013630662163464159,1,0.009487222940362295,0.011280007565034316,10.73477301091467,52,0.10043018451178992,0.16546768490897903,0.3029476598795635,0.09484764895440141,0.3242023288180608,0.3512103664712995,33.0195017525428,0.016099224182397537,1,0.08647692399214203,0.10161964464202541,0.031204319146966905,0.14922924587133146,0.15329276833431707,0.4331499215196336,0.03728532216080993,0.0,0.0,0.00024172263652988413,0.01550258744714017,0.0,0.0,-8.287390440087083e-05,0.0,0.003465,-4.1e-05,0.0028907146848998755,13
1435,yes,0.28611862325673393,2,0.06539652105880187,0.09358536286732354,0.04650981876731606,0.72880728236939,0.31174760682054137,0.009453926756452496,31.128459347550702,0.09593210054213618,0.04238786164934795,0.02069505799892783,3,0.008275216631683492,0.03029717899722522,15.860099950891378,6,0.02349658821014579,0.16258124062396684,0.6957210224408593,0.28712282426504393,0.21750776760492085,0.2717932752684664,9.80338617198813,0.06316171899387404,1,0.07399685204842572,0.047085778461654036,0.008681078821324129,0.10690333715656634,0.48365634035258614,0.5332005221010088,0.03454946671117539,0.0,0.0,2.250861851504915e-05,0.0001530594129044438,0.0,0.0,0.0,0.0,0.000446,0.0,0.000967166640297612,4
1436,yes,0.31032863721925624,1,0.027865449622950903,0.1658982540683801,0.130388425883219,0.703091566009476,0.19415840897385891,0.11928877930736632,25.03775794938376,0.04104231094589124,0.38194579600014045,0.1323167143308187,1,0.006966847337317693,0.12832768420111812,56.39751392388203,3,0.06723320258962824,0.03239620257248667,0.6310024767510085,0.019274346139880556,0.2609802821305798,0.2882345183878102,18.019468312500976,0.1365593398709919,0,0.12462201093683142,0.09125804873508661,0.12396351325237584,0.008051827263881036,0.0012811881131309752,0.2632777181091879,0.19885682828049103,0.3898985831338193,0.25280796217421053,0.1998440568086033,1.8177931492980437,0.01651479646806986,0.014862249526189641,0.05261228696564291,0.010079890191156293,0.190115,0.048313,0.03145711858467137,1835
1437,yes,0.3030062600962214,1,0.034790993153655005,0.17319488777471892,0.04585897967003148,0.7801414465029832,0.2094732576782464,0.02614387572142382,40.17161113220231,0.0429534130309272,0.0762451740449638,0.06358675695332963,1,0.008603233908890506,0.037228085408366966,38.231500421314074,25,0.044931301639731726,0.2766808120755417,0.7906133053544107,0.1124116371332092,0.06128813423810671,0.42862581567698294,48.48588315902188,0.06699913094679905,0,0.09695137151648812,0.01606367488931398,0.11758544628629103,0.05851347221250522,0.0014225694715175798,0.2221802141173917,0.44676140579218954,0.6643620160582426,0.3754675783270718,0.4514693502145162,3.353166093700416,0.0,0.019902220982999763,0.09546634706346602,0.051816146534584995,0.210079,0.085104,0.10971122253509669,863
1438,yes,0.1972035522590913,1,0.09551949080423881,0.02811868650815778,0.12767670125277775,0.7189568645901726,0.24559114106215196,0.07941055858189675,33.59828258766976,0.06534575805094037,0.1049305842710251,0.13571852181139246,2,0.010887520196365281,0.024028059199642716,11.235163538984846,62,0.03697352333919166,0.12077750759104364,0.8226433895418847,0.03932179454941061,0.29140959398378924,0.528567100629516,29.238939727370045,0.05210039339032548,2,0.056401557044521516,0.02246361385515001,0.08392580868185817,0.042421545923522645,0.25170352359962733,0.26612886249597323,0.3719961309019513,0.419922529404267,-0.11400857717140567,0.08493247030052187,1.300179749029248,0.03331972083554846,-0.01345805329713956,-0.0006445485408170804,0.07612085951088865,0.104671,0.058472,0.2148374746935029,2469
1439,yes,0.25741689010359686,1,0.22983129812284908,0.16235439001170612,0.10463630882290902,0.8096153646224438,0.3411818551698589,0.1248531576279752,28.00993996917697,0.098462831993511,0.13903801356036452,0.07911283823853694,1,0.009399266338803173,0.03906599139071462,78.17297619480115,14,0.0004010153903613174,0.09127049409869084,0.5164506793302244,0.012073774773079636,0.21923763367652224,0.19835373906584952,100.41603825445053,0.14562961357572232,0,0.019369968090006427,0.1977290127204674,0.06352394870173521,0.08481175031485927,0.08697018938960276,0.33328945049021874,0.0619294599549056,0.02726254603280287,0.042816401101163803,0.03746002896850076,0.13236953129702433,0.006333302605250113,0.00018558883638464252,-0.0009813868572381423,0.001118873434854395,0.048064,0.011319,0.006622938679701651,1849
1440,yes,0.4073261730351623,1,0.15185066476223336,0.013197661235244292,0.2070745655459726,0.5741281224165683,0.30336148257626017,0.28991566097422217,24.906474644647123,0.011629293864445217,0.03537098651008651,0.10803254770524691,1,0.011052116334054252,0.27834344860403215,62.382844664466106,30,0.04581579696002987,0.060733746587199815,0.3632236897532897,0.022262524188917984,0.051005813786260804,0.43422200388013055,22.154418603811642,0.1122357702615081,1,0.08070561021272327,0.03003891155687078,0.1644320486785031,0.06700142158231583,0.1426911252754244,0.33663228403340584,0.13223282019030236,0.052236967114551724,0.04295647235264588,0.03984649196903467,0.4017275312066195,0.04032669431866753,-0.010213368788287935,0.021505908071026703,0.0049810666807530435,0.083608,0.026408,0.049008348952688796,2256
1441,yes,0.3445500388365946,1,0.026306766482005247,0.15212588241471048,0.07797767450434137,0.6942820986664867,0.20945508359545575,0.0223888244049627,19.651832743907555,0.07443778621846799,0.09269392208095197,0.11504592365852674,2,0.007033765136181118,0.10777275386154019,119.27881896649693,60,0.0343147955689081,0.07186747759843083,0.5743344698846139,0.13858508272905912,0.17937659320789642,0.38997333535338496,2.980923696237297,0.35637920093071046,1,0.06327408606506842,0.04190922850209622,0.09892451765530856,0.03003655293643248,0.10427438234608624,0.6547682937060868,0.021095107546909717,0.004635713338952296,0.005228782400454435,0.008790049784541454,0.04879669193104785,0.0013895697637185123,0.003536922721236957,0.0031121170013286292,0.005410311000367596,0.018349,0.019274,0.007554448321405949,1239
1442,yes,0.4522092148160096,1,0.2954992291959287,0.0815727787725707,0.009862270396970498,0.6646698546904793,0.29944663876139277,0.0064170876306710485,21.55254452762217,0.015417909777687746,0.3141085504821822,0.023599198942483565,1,0.01105504543142477,0.11856414675682017,8.875644234533624,15,0.012859056972818427,0.08504421401316178,0.5005263553756663,0.0317689075129185,0.05066685910364481,0.5486896527380466,21.691486555299957,0.1066318180135496,0,0.11728463886029922,0.13308652091578624,0.05967407856613939,0.08703445859052125,0.3258822300512252,0.6374220605365255,0.021709965789711728,0.034597559401717826,0.032312927433041594,0.04129464799201399,0.1496621254558952,0.007974175857687005,-0.0028303410639411997,0.006034955622313154,0.001676411937326927,0.050002,0.022617,0.0065644457999749495,2400
1443,yes,0.2957582031625961,1,0.059707586140470906,0.046285026031177484,0.1174625588294411,0.8748139499523723,0.26954123472052177,0.15765469221046102,9.332000723954838,0.08303184739518514,0.06063696340632771,0.09590056098453573,3,0.014681922251712033,0.11098338048896132,10.112599040019894,35,0.05480293491911944,0.08002972529537784,0.5838329497482166,0.06786494970843181,0.11121122848272502,0.4959311154674037,39.55521668528412,0.004188895704652871,0,0.024454811481288613,0.2226879251850289,0.10103077130531071,0.04694388888689675,0.0679213880461332,0.14706158853007978,0.0370655975653773,0.019764642738365312,0.029242206067120913,0.026622553254129766,0.06229581197621892,0.0014828595146771928,0.0004598141729430516,0.0006155951879989185,0.002750896105957912,0.02838,0.011063,0.0062681043857372165,1741
